TRANSACTION_ID,SALE_DATE,YEAR,MONTH,MONTH_NAME,MODEL,SEGMENT,FUEL_TYPE,REGION,DEALER,BASE_PRICE,DISCOUNT_AMOUNT,SELLING_PRICE,COST_PRICE,GROSS_PROFIT,GROSS_MARGIN_PCT,UNITS_SOLD
VA20241233452,05-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,33886.0,1506402.0,1100000,406402.0,26.98,1
VA20241233453,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34241.0,1522147.0,1100000,422147.0,27.73,1
VA20241233454,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34441.0,1531068.0,1100000,431068.0,28.15,1
VA20241233455,01-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34654.0,1540543.0,1100000,440543.0,28.6,1
VA20241233456,06-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34015.0,1512136.0,1100000,412136.0,27.26,1
VA20241233457,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,33910.0,1507440.0,1100000,407440.0,27.03,1
VA20241233458,04-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34005.0,1511657.0,1100000,411657.0,27.23,1
VA20241233459,25-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,33860.0,1505210.0,1100000,405210.0,26.92,1
VA20241233460,18-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34310.0,1525233.0,1100000,425233.0,27.88,1
VA20241233461,06-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34690.0,1542138.0,1100000,442138.0,28.67,1
VA20241233462,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33590.0,1493226.0,1100000,393226.0,26.33,1
VA20241233463,09-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34183.0,1519594.0,1100000,419594.0,27.61,1
VA20241233464,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34642.0,1540012.0,1100000,440012.0,28.57,1
VA20241233465,16-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,33555.0,1491653.0,1100000,391653.0,26.26,1
VA20241233466,08-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34092.0,1515528.0,1100000,415528.0,27.42,1
VA20241233467,24-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34598.0,1538046.0,1100000,438046.0,28.48,1
VA20241233468,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34646.0,1540182.0,1100000,440182.0,28.58,1
VA20241233469,17-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34120.0,1516770.0,1100000,416770.0,27.48,1
VA20241233470,09-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,33452.0,1487095.0,1100000,387095.0,26.03,1
VA20241233471,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33562.0,1491988.0,1100000,391988.0,26.27,1
VA20241233472,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34218.0,1521158.0,1100000,421158.0,27.69,1
VA20241233473,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,33587.0,1493092.0,1100000,393092.0,26.33,1
VA20241233474,05-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,33622.0,1494642.0,1100000,394642.0,26.4,1
VA20241233475,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34471.0,1532400.0,1100000,432400.0,28.22,1
VA20241233476,12-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34442.0,1531101.0,1100000,431101.0,28.16,1
VA20241233477,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34568.0,1536684.0,1100000,436684.0,28.42,1
VA20241233478,24-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,33562.0,1491993.0,1100000,391993.0,26.27,1
VA20241233479,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33688.0,1497597.0,1100000,397597.0,26.55,1
VA20241233480,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34554.0,1536089.0,1100000,436089.0,28.39,1
VA20241233481,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34402.0,1529306.0,1100000,429306.0,28.07,1
VA20241233482,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34517.0,1534452.0,1100000,434452.0,28.31,1
VA20241233483,19-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34768.0,1545596.0,1100000,445596.0,28.83,1
VA20241233484,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34597.0,1537998.0,1100000,437998.0,28.48,1
VA20241233485,22-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34128.0,1517141.0,1100000,417141.0,27.5,1
VA20241233486,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33842.0,1504426.0,1100000,404426.0,26.88,1
VA20241233487,14-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34195.0,1520125.0,1100000,420125.0,27.64,1
VA20241233488,12-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34289.0,1524303.0,1100000,424303.0,27.84,1
VA20241233489,12-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,33875.0,1505914.0,1100000,405914.0,26.95,1
VA20241233490,23-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34470.0,1532329.0,1100000,432329.0,28.21,1
VA20241233491,05-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,33545.0,1491206.0,1100000,391206.0,26.23,1
VA20241233492,18-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34481.0,1532841.0,1100000,432841.0,28.24,1
VA20241233493,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,33462.0,1487522.0,1100000,387522.0,26.05,1
VA20241233494,03-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34097.0,1515777.0,1100000,415777.0,27.43,1
VA20241233495,01-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34593.0,1537816.0,1100000,437816.0,28.47,1
VA20241233496,23-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33536.0,1490827.0,1100000,390827.0,26.22,1
VA20241233497,03-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34124.0,1516976.0,1100000,416976.0,27.49,1
VA20241233498,03-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33635.0,1495247.0,1100000,395247.0,26.43,1
VA20241233499,22-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34639.0,1539840.0,1100000,439840.0,28.56,1
VA20241233500,25-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34553.0,1536052.0,1100000,436052.0,28.39,1
VA20241233501,15-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,34692.0,1542211.0,1100000,442211.0,28.67,1
VA20241233502,25-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34611.0,1538637.0,1100000,438637.0,28.51,1
VA20241233503,04-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34423.0,1530244.0,1100000,430244.0,28.12,1
VA20241233504,10-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,33670.0,1496793.0,1100000,396793.0,26.51,1
VA20241233505,14-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33831.0,1503925.0,1100000,403925.0,26.86,1
VA20241233506,07-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Pune Central,1550000.0,34096.0,1515709.0,1100000,415709.0,27.43,1
VA20241233507,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34221.0,1521290.0,1100000,421290.0,27.69,1
VA20241233508,19-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34485.0,1533010.0,1100000,433010.0,28.25,1
VA20241233509,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Nashik Auto,1550000.0,33728.0,1499344.0,1100000,399344.0,26.63,1
VA20241233510,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,33593.0,1493360.0,1100000,393360.0,26.34,1
VA20241233511,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,34076.0,1514846.0,1100000,414846.0,27.39,1
VA20241233512,10-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Mumbai Premium,1550000.0,33633.0,1495153.0,1100000,395153.0,26.43,1
VA20241233513,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Ahmedabad Veda,1550000.0,34364.0,1527647.0,1100000,427647.0,27.99,1
VA20241233514,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,West,Surat Motors,1550000.0,34203.0,1520486.0,1100000,420486.0,27.65,1
VA20241233515,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,34399.0,1529177.0,1100000,429177.0,28.07,1
VA20241233516,21-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34658.0,1540703.0,1100000,440703.0,28.6,1
VA20241233517,02-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34468.0,1532270.0,1100000,432270.0,28.21,1
VA20241233518,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33582.0,1492861.0,1100000,392861.0,26.32,1
VA20241233519,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34152.0,1518201.0,1100000,418201.0,27.55,1
VA20241233520,12-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34557.0,1536235.0,1100000,436235.0,28.4,1
VA20241233521,07-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Guwahati Veda,1550000.0,34224.0,1521417.0,1100000,421417.0,27.7,1
VA20241233522,22-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34018.0,1512236.0,1100000,412236.0,27.26,1
VA20241233523,12-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,33806.0,1502836.0,1100000,402836.0,26.81,1
VA20241233524,24-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Guwahati Veda,1550000.0,33869.0,1505616.0,1100000,405616.0,26.94,1
VA20241233525,06-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,33748.0,1500265.0,1100000,400265.0,26.68,1
VA20241233526,01-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33685.0,1497450.0,1100000,397450.0,26.54,1
VA20241233527,06-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34221.0,1521288.0,1100000,421288.0,27.69,1
VA20241233528,22-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,34113.0,1516469.0,1100000,416469.0,27.46,1
VA20241233529,10-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Guwahati Veda,1550000.0,34420.0,1530139.0,1100000,430139.0,28.11,1
VA20241233530,17-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33838.0,1504254.0,1100000,404254.0,26.87,1
VA20241233531,18-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Bhubaneswar Veda,1550000.0,34047.0,1513525.0,1100000,413525.0,27.32,1
VA20241233532,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34346.0,1526837.0,1100000,426837.0,27.96,1
VA20241233533,19-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34732.0,1543989.0,1100000,443989.0,28.76,1
VA20241233534,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33894.0,1506736.0,1100000,406736.0,26.99,1
VA20241233535,18-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,33825.0,1503664.0,1100000,403664.0,26.85,1
VA20241233536,06-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34031.0,1512825.0,1100000,412825.0,27.29,1
VA20241233537,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34405.0,1529475.0,1100000,429475.0,28.08,1
VA20241233538,23-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,34730.0,1543887.0,1100000,443887.0,28.75,1
VA20241233539,10-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,34150.0,1518115.0,1100000,418115.0,27.54,1
VA20241233540,11-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,34526.0,1534845.0,1100000,434845.0,28.33,1
VA20241233541,20-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,34051.0,1513741.0,1100000,413741.0,27.33,1
VA20241233542,19-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33472.0,1487999.0,1100000,387999.0,26.08,1
VA20241233543,15-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Bhubaneswar Veda,1550000.0,34638.0,1539803.0,1100000,439803.0,28.56,1
VA20241233544,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,33813.0,1503159.0,1100000,403159.0,26.82,1
VA20241233545,25-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,33607.0,1493990.0,1100000,393990.0,26.37,1
VA20241233546,01-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34777.0,1545985.0,1100000,445985.0,28.85,1
VA20241233547,27-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,33892.0,1506647.0,1100000,406647.0,26.99,1
VA20241233548,13-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Guwahati Veda,1550000.0,33604.0,1493861.0,1100000,393861.0,26.37,1
VA20241233549,28-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Kolkata Drive,1550000.0,33843.0,1504473.0,1100000,404473.0,26.88,1
VA20241233550,03-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,34119.0,1516739.0,1100000,416739.0,27.48,1
VA20241233551,19-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Ranchi Auto,1550000.0,33538.0,1490915.0,1100000,390915.0,26.22,1
VA20241233552,04-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Patna Motors,1550000.0,33899.0,1506964.0,1100000,406964.0,27.01,1
VA20241233553,25-DEC-24,2024,12,Dec,Veda Storm C,Compact SUV,CNG,East,Bhubaneswar Veda,1550000.0,34330.0,1526139.0,1100000,426139.0,27.92,1
VA20241233554,27-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,34956.0,1907044.0,1450000,457044.0,23.97,1
VA20241233555,06-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35191.0,1919845.0,1450000,469845.0,24.47,1
VA20241233556,09-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35291.0,1925322.0,1450000,475322.0,24.69,1
VA20241233557,07-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34497.0,1882021.0,1450000,432021.0,22.96,1
VA20241233558,28-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,34878.0,1902815.0,1450000,452815.0,23.8,1
VA20241233559,11-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35359.0,1929013.0,1450000,479013.0,24.83,1
VA20241233560,19-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35431.0,1932951.0,1450000,482951.0,24.99,1
VA20241233561,18-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,34898.0,1903867.0,1450000,453867.0,23.84,1
VA20241233562,16-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,34407.0,1877118.0,1450000,427118.0,22.75,1
VA20241233563,24-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,34408.0,1877128.0,1450000,427128.0,22.75,1
VA20241233564,23-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35154.0,1917820.0,1450000,467820.0,24.39,1
VA20241233565,19-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35172.0,1918844.0,1450000,468844.0,24.43,1
VA20241233566,28-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35178.0,1919168.0,1450000,469168.0,24.45,1
VA20241233567,05-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35411.0,1931885.0,1450000,481885.0,24.94,1
VA20241233568,20-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35691.0,1947168.0,1450000,497168.0,25.53,1
VA20241233569,27-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35788.0,1952445.0,1450000,502445.0,25.73,1
VA20241233570,13-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35382.0,1930301.0,1450000,480301.0,24.88,1
VA20241233571,22-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35120.0,1915972.0,1450000,465972.0,24.32,1
VA20241233572,20-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,34596.0,1887402.0,1450000,437402.0,23.17,1
VA20241233573,14-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,34937.0,1906028.0,1450000,456028.0,23.93,1
VA20241233574,28-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35202.0,1920450.0,1450000,470450.0,24.5,1
VA20241233575,21-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35802.0,1953183.0,1450000,503183.0,25.76,1
VA20241233576,16-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,34576.0,1886328.0,1450000,436328.0,23.13,1
VA20241233577,04-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35511.0,1937348.0,1450000,487348.0,25.16,1
VA20241233578,01-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35801.0,1953117.0,1450000,503117.0,25.76,1
VA20241233579,23-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35529.0,1938284.0,1450000,488284.0,25.19,1
VA20241233580,12-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35475.0,1935362.0,1450000,485362.0,25.08,1
VA20241233581,22-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,34761.0,1896416.0,1450000,446416.0,23.54,1
VA20241233582,01-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,34403.0,1876860.0,1450000,426860.0,22.74,1
VA20241233583,25-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34715.0,1893912.0,1450000,443912.0,23.44,1
VA20241233584,12-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35507.0,1937098.0,1450000,487098.0,25.15,1
VA20241233585,23-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34549.0,1884819.0,1450000,434819.0,23.07,1
VA20241233586,19-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,34814.0,1899283.0,1450000,449283.0,23.66,1
VA20241233587,11-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35188.0,1919688.0,1450000,469688.0,24.47,1
VA20241233588,07-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35212.0,1921013.0,1450000,471013.0,24.52,1
VA20241233589,20-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35160.0,1918193.0,1450000,468193.0,24.41,1
VA20241233590,07-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35775.0,1951734.0,1450000,501734.0,25.71,1
VA20241233591,12-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34415.0,1877543.0,1450000,427543.0,22.77,1
VA20241233592,07-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35083.0,1913950.0,1450000,463950.0,24.24,1
VA20241233593,16-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35106.0,1915239.0,1450000,465239.0,24.29,1
VA20241233594,19-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,34810.0,1899069.0,1450000,449069.0,23.65,1
VA20241233595,23-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35135.0,1916820.0,1450000,466820.0,24.35,1
VA20241233596,19-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35343.0,1928173.0,1450000,478173.0,24.8,1
VA20241233597,08-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35343.0,1928132.0,1450000,478132.0,24.8,1
VA20241233598,24-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34521.0,1883331.0,1450000,433331.0,23.01,1
VA20241233599,23-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35525.0,1938067.0,1450000,488067.0,25.18,1
VA20241233600,16-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,35705.0,1947891.0,1450000,497891.0,25.56,1
VA20241233601,04-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,34572.0,1886070.0,1450000,436070.0,23.12,1
VA20241233602,17-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Chandigarh Veda,1950000.0,34983.0,1908515.0,1450000,458515.0,24.02,1
VA20241233603,21-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35116.0,1915800.0,1450000,465800.0,24.31,1
VA20241233604,04-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,34587.0,1886929.0,1450000,436929.0,23.16,1
VA20241233605,08-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35105.0,1915159.0,1450000,465159.0,24.29,1
VA20241233606,20-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,34688.0,1892447.0,1450000,442447.0,23.38,1
VA20241233607,22-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,35711.0,1948247.0,1450000,498247.0,25.57,1
VA20241233608,07-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35028.0,1910953.0,1450000,460953.0,24.12,1
VA20241233609,04-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,35795.0,1952807.0,1450000,502807.0,25.75,1
VA20241233610,08-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Gurgaon Auto,1950000.0,34463.0,1880165.0,1450000,430165.0,22.88,1
VA20241233611,09-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Noida Prime,1950000.0,34577.0,1886374.0,1450000,436374.0,23.13,1
VA20241233612,21-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Delhi Central,1950000.0,35020.0,1910550.0,1450000,460550.0,24.11,1
VA20241233613,01-DEC-24,2024,12,Dec,Veda Terra,Full SUV,Diesel,North,Lucknow Motors,1950000.0,35626.0,1943574.0,1450000,493574.0,25.4,1
